id,worried
4684,No
4685,No
4686,No
4687,No
4688,No
4689,No
4690,No
4691,No
4692,No
4693,No
4694,No
4695,No
4696,No
4697,No
4698,No
4699,No
4700,No
4701,No
4702,No
4703,No
4704,No
4705,No
4706,No
4707,No
4708,No
4709,No
4710,No
4711,No
4712,No
4713,No
4714,No
4715,No
4716,No
4717,No
4718,No
4719,No
4720,No
4721,No
4722,No
4723,No
4724,No
4725,No
4726,No
4727,No
4728,No
4729,No
4730,No
4731,No
4732,No
4733,No
4734,No
4735,No
4736,No
4737,No
4738,No
4739,No
4740,No
4741,No
4742,No
4743,No
4744,No
4745,No
4746,No
4747,No
4748,No
4749,No
4750,No
4751,No
4752,No
4753,No
4754,No
4755,No
4756,No
4757,No
4758,No
4759,No
4760,No
4761,No
4762,No
4763,No
4764,No
4765,No
4766,No
4767,No
4768,No
4769,No
4770,No
4771,No
4772,No
4773,No
4774,No
4775,No
4776,No
4777,No
4778,No
4779,No
4780,No
4781,No
4782,No
4783,No
4784,No
4785,No
4786,No
4787,No
4788,No
4789,No
4790,No
4791,No
4792,No
4793,No
4794,No
4795,No
4796,No
4797,No
4798,No
4799,No
4800,No
4801,No
4802,No
4803,No
4804,No
4805,No
4806,No
4807,No
4808,No
4809,No
4810,No
4811,No
4812,No
4813,No
4814,No
4815,No
4816,No
4817,No
4818,No
4819,No
4820,No
4821,No
4822,No
4823,No
4824,No
4825,No
4826,No
4827,No
4828,No
4829,No
4830,No
4831,No
4832,No
4833,No
4834,No
4835,No
4836,No
4837,No
4838,No
4839,No
4840,No
4841,No
4842,No
4843,No
4844,No
4845,No
4846,No
4847,No
4848,No
4849,No
4850,No
4851,No
4852,No
4853,No
4854,No
4855,No
4856,No
4857,No
4858,No
4859,No
4860,No
4861,No
4862,No
4863,No
4864,No
4865,No
4866,No
4867,No
4868,No
4869,No
4870,No
4871,No
4872,No
4873,No
4874,No
4875,No
4876,No
4877,No
4878,No
4879,No
4880,No
4881,No
4882,No
4883,No
4884,No
4885,No
4886,No
4887,No
4888,No
4889,No
4890,No
4891,No
4892,No
4893,No
4894,No
4895,No
4896,No
4897,No
4898,No
4899,No
4900,No
4901,No
4902,No
4903,No
4904,No
4905,No
4906,No
4907,No
4908,No
4909,No
4910,No
4911,No
4912,No
4913,No
4914,No
4915,No
4916,No
4917,No
4918,No
4919,No
4920,No
4921,No
4922,No
4923,No
4924,No
4925,No
4926,No
4927,No
4928,No
4929,No
4930,No
4931,No
4932,No
4933,No
4934,No
4935,No
4936,No
4937,No
4938,No
4939,No
4940,No
4941,No
4942,No
4943,No
4944,No
4945,No
4946,No
4947,No
4948,No
4949,No
4950,No
4951,No
4952,No
4953,No
4954,No
4955,No
4956,No
4957,No
4958,No
4959,No
4960,No
4961,No
4962,No
4963,No
4964,No
4965,No
4966,No
4967,No
4968,No
4969,No
4970,No
4971,No
4972,No
4973,No
4974,No
4975,No
4976,No
4977,No
4978,No
4979,No
4980,No
4981,No
4982,No
4983,No
4984,No
4985,No
4986,No
4987,No
4988,No
4989,No
4990,No
4991,No
4992,No
4993,No
4994,No
4995,No
4996,No
4997,No
4998,No
4999,No
5000,No
5001,No
5002,No
5003,No
5004,No
5005,No
5006,No
5007,No
5008,No
5009,No
5010,No
5011,No
5012,No
5013,No
5014,No
5015,No
5016,No
5017,No
5018,No
5019,No
5020,No
5021,No
5022,No
5023,No
5024,No
5025,No
5026,No
5027,No
5028,No
5029,No
5030,No
5031,No
5032,No
5033,No
5034,No
5035,No
5036,No
5037,No
5038,No
5039,No
5040,No
5041,No
5042,No
5043,No
5044,No
5045,No
5046,No
5047,No
5048,No
5049,No
5050,No
